"","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W20","W21","W22","W23","W24","W25","W26","W27","W28","W29","W30"
"D31-1_47",-0.589217414712154,0.545032798686486,-0.307200912060832,0.0157629611073751,-0.432848888689196,-0.281792884070893,-0.334307085613609,0.254937241473786,0.14225669009581,-0.0465202779687757,-0.150595596426321,0.387968104684844,-0.0272804742182206,0.261114438392637,0.0815383252162684,-0.379157789739333,0.185072938651563,0.143785173322908,0.189643688075984,0.303882833520214,-0.237097782825081,0.0456546208903238,-0.112317516670262,-0.172038227905754,-0.198290767522519,0.165239594932982,-0.121125974286357,0.0303372949125596,-0.373912498303402,-0.1689931759608
"D31-1_53",-0.497625211560731,0.661314946715481,-0.324545339885352,0.177876714456582,-0.388706793408972,-0.00880723845541512,-0.164644183501016,0.294523620795826,-0.193319845122413,-0.183039006475462,-0.415293477109716,-0.451705275473341,-0.16144902739778,-0.18181179821175,-0.22856089329245,-0.294411341209953,0.270041577635147,-0.0566387617990695,-0.526583061421157,-0.504801054075082,0.329673695780233,-0.219842741700555,0.136031163786331,0.183682791726947,0.13651042885587,0.413047133614361,-0.458243983836617,-0.104646522153884,-0.0147886342781517,-0.0748855788535409
"D31-1_54",-0.566937100122905,0.548062848226662,-0.197272970050913,0.0300568529737761,-0.295015194298474,0.0230742274460124,-0.288060531529204,-0.0227751024539958,-0.0251648651026902,0.141257840811459,0.113187875063698,0.214329049880051,0.178786654581381,-0.0546945691016698,-0.0397482908470888,-0.0784521112274389,0.118992333509681,0.156885780996464,0.152782895813022,-0.116096389191029,0.23229503965295,-0.258424022578539,-0.109436565659406,-0.253650207087789,-0.118764900934958,0.0417253871488736,-0.13779011323098,0.0688489085151629,-0.402066467931333,0.0882785902551648
"D31-1_56",0.139624143843623,0.481624523394365,-0.0254838663699064,0.499099610431157,0.0672578678514119,-0.000339498213528696,0.250476583330325,-0.528175079944198,-0.139562431599656,-0.0530409172051156,-0.592194386152697,-0.596319214562537,-0.15509679386582,0.161871161685254,0.328289576527948,-0.0831252351233548,0.357969181494572,-0.423395551621047,-0.339841931984403,-0.0348765228708693,1.5701281700613,0.0403040650050326,-0.81447409385884,-0.534980067214917,0.136952050498614,-0.844696412116115,-0.281333336755384,0.266306002657827,0.586961139844843,-1.37653005426397
"D31-1_63",-0.257021918118882,0.674175459357825,-0.251724709075914,0.0866909246878398,-0.349142009937575,-0.362594225634099,-0.29880101976108,-0.2390111954962,-0.0148890358380192,0.0192733761394625,-0.14297079502794,-0.099574605536949,0.210734690524012,0.12544008506002,0.147121107292632,-0.233820181836448,0.285761315032555,-0.140537194462153,-0.107247823293298,0.121230697799966,-0.0976086161332932,-0.139054723810725,-0.478652793263891,0.00835611796862911,-0.00412835778656248,0.326868579523196,0.0952526152505109,-0.279924362012349,-0.1385535277751,-0.142172545767124
"D31-1_68",-0.698708194141058,0.651520748102271,-0.166232048488741,-0.0882564008201629,-0.30210052236183,-0.213433354580132,-0.214682464354699,0.223719303742593,-0.259702073824422,0.663905328441418,0.449166221318346,-0.063839879678296,-0.230322735742055,-0.473117342152256,-0.381071805118234,-0.228415848768816,0.0243205910379756,0.194061824293119,0.524012583628462,-0.11245787889739,0.303754842723797,-0.0168970068103677,0.0148816351151545,-0.0730295133152332,0.221385731247328,-0.0459749877180272,-0.198851539394013,-0.0387817774603187,0.0933138890533148,-0.0795576725689579
"D31-1_73",-0.219369823380869,0.680134345872218,-0.406014257460412,0.241896979390505,-0.449517613164014,-0.240928369645455,-0.0600564888869139,0.151675081590537,0.232351641062028,-0.252654745040383,0.207247309306905,0.301295083755143,-0.0438761143465258,-0.0498552039447825,-0.0460162034819752,-0.270475886733934,-0.0842488166358682,-0.157034417869883,-0.159075657561489,-0.104782244930517,0.0271644802933259,-0.0665850132309362,0.0306650630724912,-0.267432339463568,0.0871516929991869,0.185283940083436,0.0642284582539126,0.0184505962124608,-0.0365343468195215,-0.0495430805903289
"D31-1_74",0.0343212828329959,0.681476354324072,-0.250068539615383,0.405079516438101,-0.306072208423819,-1.19462359535225,0.119477253298101,-0.260949540026531,0.370389186684696,-0.0924051080719077,-0.541585522190037,-0.457323096911831,-0.469212834756285,-0.205130432171531,0.198110514951716,0.365750687182585,0.101223481388959,0.127273383530075,0.0469976312327588,-0.125054117429499,0.0775656675150316,0.099129731186396,0.365893909729709,0.0848436296051813,0.0752827822742666,0.101183189721262,0.0767310257491446,-0.0511346946347363,0.0246475486936488,-0.170709331586334
"D31-1_86",-0.458270415179746,0.565666469347358,-0.29563671875772,0.095218429913973,-0.442798400905621,-0.362291312260671,-0.0740906452536148,-0.0210574447738437,0.20053154389847,-0.359017142643835,0.0424600983958214,0.420934154631342,0.0354708200766265,0.0539263399003336,-0.159222054045351,-0.272981808144813,0.0782319245994522,-0.187601388781947,-0.0757897286715523,-0.0183791019035336,-0.179651773468867,-0.0318603859986781,-0.207079303359239,-0.064927578480893,0.171549901083491,0.318394720565531,0.189899054346501,0.00199924121872307,-0.146740676956894,0.0385754513776899
"D31-2_1",-0.0924288187406427,0.595420968422893,-0.236614038526389,0.327417320120159,-0.0932128044167752,-0.128007181146766,-0.027677601986895,0.18893296416745,0.299372928387296,-0.219264218671635,-0.0444645582357405,0.0546168040423649,-0.0440024225878925,0.184787901048609,0.33957937730851,-0.229415213958858,0.0774367665591666,0.315610292473721,-0.0679530287425809,-0.166032106727608,-0.135183311229663,0.360376606003198,-0.0116834439363161,-0.342527581699869,0.237950117479247,-0.315927254630275,0.196196756885117,-0.165986488264483,0.065730019818816,-0.0408235295135754
"D31-2_3",-0.134284927218437,0.616418900245789,-0.0736378054136735,0.284877653395615,-0.240899154340103,-0.799836781384401,0.166508518567507,-0.386179787547985,-0.0209862415799612,-0.00574610730131256,-0.559940287076355,-0.419579545470096,-0.250658843117221,-0.152242371003171,0.291877442784535,-0.179253629679872,0.367085109873649,-0.171515980570484,-0.0967143745647596,0.112777866896694,0.0147015592842285,0.0569964553231472,-0.303942972733158,-0.0716544284105425,-0.155984467597516,-0.222110776980141,0.441033995596032,-0.259609292850702,-0.324111687628549,-0.29654195355339
"D31-2_23",-0.233789594442735,0.557588817496838,-0.265446354349062,0.0725619011164434,-0.234935145709725,-0.198252854478025,-0.248064238904571,-0.26612615915927,0.0667053218369155,-0.205132309275334,-0.266521219972212,0.132155152459859,0.308924508273766,-0.2488243774717,0.364022261938741,-0.438405344677936,0.0709129140951824,0.137480342815386,-0.106817710004632,0.353717987611156,0.202760195428188,-0.107707464144114,-0.262866519395052,-0.0593195075388691,0.246592559532146,0.243249721850983,0.263098166627634,0.0357998174338086,-0.0866044770403031,-0.0437115066227461
"D31-2_27",-0.383958593852998,0.548081232079421,-0.292107716677611,0.0387105124321623,-0.195341108210179,-0.00536142097636282,-0.00619017442705739,0.341957109516065,0.0160283189727161,0.498981161354058,0.272423531582395,0.350738876561706,-0.243187764750889,0.0123552222436949,-0.0979609405843898,-0.0236776535534765,0.146725301076508,-0.000199018199701271,-0.0568395825788686,-0.215142914179826,0.116948026143901,-0.088087276630381,-0.162631754514969,0.107259940249627,-0.0926191771976413,0.0612261404211379,-0.124547982511181,-0.135121804396244,-0.0288858380575914,-0.247529792817863
"D31-2_28",-0.030178810172892,0.703171398426055,-0.324388592586432,0.341712268728993,-0.337332478899458,-0.646862526440476,0.177159472191137,0.113129568096806,0.0962136471117029,0.113504807781874,-0.340981368708944,-0.225728900812428,-0.171301214957139,-0.0108549008938383,0.500138344361719,-0.198193203970177,0.601246367403564,-0.306589939764336,-0.0491462970682456,0.114034832720342,-0.142395829978243,0.236735100687359,0.00587684617618566,-0.105721841230746,-0.13174006719194,-0.162334373359324,0.206518008857159,-0.190997730896923,0.0458755575776774,-0.0391623739073172
"D31-2_34",-0.517845559327708,0.734169027678128,-0.342684860093625,0.207591313497432,-0.446055823346533,-0.294693577659201,-0.0967141268610826,0.304527606952712,0.227117730110759,-0.189905611449594,-0.0162655101305968,0.422347388998733,0.283465235080376,-0.314127742678611,0.0947250261515392,-0.0964874604463061,0.205702569737529,-0.083840061141513,-0.0712551674460804,-0.121657412104524,-0.00226947000129753,-0.440117992833059,0.13857724394169,-0.270879027491334,0.219548559555848,0.326332160866169,0.0392165840453643,0.21349436693029,-0.057325478537391,-0.0286140143717291
"D31-2_43",-0.550381692572522,0.458195531690684,-0.244495191569753,-0.178926835250726,-0.0688377826513738,-0.158008432614081,-0.0307491731355739,-0.0867897059673896,-0.268713792905247,0.706961855474006,0.202693941702491,0.239528677548403,0.124110894469528,-0.581958851985098,-0.0766467580034479,-0.23914922897941,-0.0997033755930899,0.458056171452579,0.0372366329126024,0.366143188614708,-0.01754902531443,-0.14636492729782,-0.299009621944585,0.20761637611767,0.28716320515353,0.459193417692775,0.202556816553402,-0.17806695527828,0.0448429964899454,-0.241910524389466
"D31-2_46",-0.431294834057689,0.634861292289479,-0.304006678958298,0.109323803912116,-0.195803377776166,0.0193364517688982,-0.220426312414834,0.177361099136621,-0.167097994327217,0.0856059050895078,0.481598872686719,0.117893590445606,-0.308327174346106,-0.450751953106056,-0.170339537781638,-0.373583476627179,-0.296323449551116,-0.101310437216339,0.0634014183258653,-0.287323375733673,-0.0599608134154492,-0.0849711133598356,-0.0406970627096206,-0.189630227066174,-0.0098688678614304,0.0965233258940161,-0.200849166188863,0.0798211342997954,0.0917089554878543,-0.0529650358365391
"D31-2_47",-0.145052470731695,0.559940462183121,-0.154455760107829,0.288138751820365,-0.137885054424704,-0.540894447198455,-0.00117015373486224,-0.337921207612998,0.0534138455608061,-0.0788160778389126,-0.528145707212625,-0.146225266141713,-0.207129357491449,-0.115051038850378,0.178114828527853,-0.153041617637501,0.455605787256694,-0.0911001837423919,-0.020660070008189,0.241788786162056,0.0187252217088271,0.287613639010004,-0.0646788952220901,0.212159676688506,-0.0335827005738857,0.0562367463244373,0.130292175924812,0.258990949981979,0.0526879216386839,0.0613334824917596
"D31-2_48",-0.489816502111839,0.776376019693454,-0.208000682208836,0.151580367483639,-0.187003718786921,-0.571544898030132,-0.145688780334211,0.0187818615458774,0.367297746096143,0.224712953034701,-0.733188266079814,-0.386303479442218,-0.316004179140786,-0.242650504787502,-0.145662246696535,0.740394660077569,-0.340378753380645,0.338413276992888,0.497523113668154,-0.0511250440333932,0.292015053604184,-0.521066112215075,0.457411744027841,-0.0346705061000977,0.324449102189051,0.204672340355269,0.0522694355044254,0.139848920419735,-0.193121075830174,0.138414071850688
"D31-2_49",0.0140508366301162,0.306693244556629,-0.0534570415993174,0.0960114406374491,-0.0249159732556441,-0.524636482529557,-0.159832870410122,-0.329497866187241,-0.123013761082287,-0.0385917538958598,-0.410129967019724,0.147631851956571,-0.569115505590298,0.654861098711063,-0.30897204686509,-0.250344396862467,-0.116928091223878,-0.102455372454483,-0.241767075746723,-0.0272794546912322,0.157296646630093,0.395709579030094,-0.449576713604847,-0.161194411470151,-0.175864839325876,-0.330724863947363,-0.0288167155496771,0.0540141700482019,0.307000490452373,0.201098490103213
"D31-2_52",-0.6019771384618,0.597995318021029,-0.206608399210353,-0.0438158501681331,-0.293205351388782,-0.0842097826852515,0.0143654492562984,0.207091431400781,-0.153854795048907,-0.0240078678117222,0.185014325353638,0.761895505884963,-0.0551542640481334,-0.10261147392991,-0.0398217918625803,0.169037242926048,0.157563883568341,0.428072549174542,0.457915659760049,-0.360813216126858,-0.108946429720301,-0.441341018010318,-0.517646923239371,-0.518671167556801,-0.326608879614932,0.27850273699099,-0.017628473720171,0.25642891399111,0.0567158434012061,-0.241861645693634
"D31-2_58",-0.471197838848679,0.760301735367476,-0.30933251995195,0.0303356231067104,-0.353066420509629,-0.181678942459273,-0.182258393315005,0.289057534360272,-0.0768100413115025,-0.00871777329690035,0.0236291389961004,0.0190329437225342,-0.119881495833866,-0.106673012463416,-0.0660461720386645,-0.309055562041983,-0.0173398036574602,-0.168060637480475,-0.111193200619786,-0.115136974086514,0.0829804232604975,-0.319948544605763,0.083778979198617,-0.0134726069126867,0.0900424418756682,0.0239099142244781,0.040292512041339,-0.0462972648259426,-0.0958177792031598,0.109484463248391
"D31-2_65",-0.228216346895661,0.669612956229281,-0.268248607555005,0.212780540328922,-0.390799620558827,-0.579937325663668,0.00222318353157745,-0.0984884403100039,0.348081728564985,-0.0253609602443295,-0.0475317861376157,-0.0509413364819224,0.372807789515452,-0.252960966916239,0.456674546000045,0.0376776726909779,0.368419299468013,-0.145743487945896,0.175487851287605,0.0548285759779735,0.010734824940225,-0.214451949533097,-0.23606825280707,-0.166642976667257,0.25793587161237,0.285726959235884,0.152368154967342,-0.117438430747026,0.0157862891184839,-0.158013231373405
"D31-2_66",-0.596012178015736,0.636560718595835,-0.273760755332413,0.0478710782461995,-0.325008471863419,-0.158513484334446,-0.0510553599710694,0.185143997126958,-0.0474352622124733,0.0218910765605266,0.134345770070331,0.430037808865205,-0.213915610677757,-0.124862268498106,-0.146075983485377,-0.296467617949519,-0.0682882002529876,0.0988545177618427,0.0243024150940446,-0.0706176499188393,-0.131710091670564,-0.226916969300474,0.23479225426522,-0.238615605532035,-0.0128078977426232,0.0319525284179518,-0.144294483685887,0.257542081196093,-0.026814904736857,0.173629424997473
"D31-2_71",-0.49595552648858,0.825954754870174,-0.295391613012923,0.25675511265097,-0.35969716009693,-0.699935400963181,-0.0438665646919882,-0.13346322243212,0.175735394610169,-0.108467324289991,-0.352371877668613,-0.127225272310647,0.0448380253298759,-0.581058875850259,0.0163485034702251,0.127359265798149,0.214393705376956,-0.229362289419921,0.318370443133146,-0.0698034302226388,-0.0209516814778782,-0.465984254644195,0.296020846444673,0.140116281737646,0.272555728223986,0.286530094602252,-0.0331794464267051,0.185350121022796,-0.0910002242381033,-0.0387682929518145
"D31-2_72",-0.287666472295127,0.717315116983827,-0.230784018352232,0.307533935665068,-0.346083194317264,-0.941531126956543,-0.0183169565310219,-0.327397867226153,0.0325827971432603,-0.0793956351508617,-0.624958391636749,-0.395539853186734,-0.175773935302194,-0.195579780154866,0.109393827038101,-0.169386208402105,0.44432918214147,-0.161283689645675,-0.111917642118855,-0.0260940697790343,-0.050040699512556,0.110691948524674,0.173348860755416,-0.019603585266946,0.00942253773931708,0.210131070460522,-0.0775365918543241,0.0246604201270692,-0.209617365715757,0.0579561320993431
"D31-2_92",-0.685902698026332,0.62520651635557,-0.326429796066918,0.117566829576408,-0.295145104442262,-0.353831621298904,-0.0220564581584405,0.279657280386681,-0.00901787340105826,-0.239849376588455,0.547535140984756,0.43171004640226,-0.466775112793508,-0.306887197460123,-0.0212078758134291,-0.449624136032278,-0.116844769040948,0.0931819451524377,0.251848752188341,0.331413782510419,-0.0414962983697004,-0.168391702954447,0.203009280986201,-0.0475474901415718,0.559151435020732,-0.189917261111048,0.106169216353762,0.176216389965826,-0.216825842959363,0.184386694738141
"D31-3_4",-0.358301367953956,0.673220304030141,-0.255125551611378,0.214657531603802,-0.449204515297737,-0.352528589027422,-0.192365070706792,0.15498265254095,-0.111889559183735,0.104584321425302,-0.509543410073423,-0.232811459594514,-0.0528590068349345,-0.229475375055799,0.321488025081915,-0.272334715730815,0.236605742136614,-0.0912781083431329,-0.15788651873382,0.12188218253385,0.0989598929682415,0.050100414725771,0.127918577929022,0.0589981420206199,-0.0883886383397643,0.060536788611715,0.167112501345657,-0.0533785930254834,-0.231627571092777,0.053891674791177
"D31-3_10",-0.0872197633484679,0.738745182094386,-0.261337661990972,0.346982350373434,-0.374711839188296,-0.788274956929335,0.0573573889587484,-0.199590806514757,0.311439653443209,0.0596116882099858,-0.471976614837809,-0.475772992468944,0.0428944231232797,-0.251502962539111,0.713311780546919,0.242497547773569,0.50782807885211,-0.0342278921617077,0.133611844276846,-0.0645304657656448,0.084041028987411,-0.120411894253431,0.218734052819239,-0.0872985213260187,0.0624557644590605,0.00143985868727959,0.103425389124513,0.0128428402826429,-0.0474755526611269,-0.389626180994908
"D31-3_17",-0.279195566085845,0.657008341965159,-0.238369887934655,0.0416884946693696,-0.37744373450512,-0.53906167318682,0.0470309031604312,0.0614100759879586,-0.166077115870044,0.859421293631831,-0.131846982832078,-0.172204702372981,0.308028635529086,0.173858319998642,0.631904888710969,-0.271065753190472,0.699395776714897,0.24625782177942,-0.115393393377003,0.335174973408864,-0.0841893180701324,0.254695599105683,0.275336238561727,-0.160042438079525,-0.199720692687117,-0.0657952960334932,0.0849672918574986,-0.165839183199175,0.149996893950902,0.308856660861
"D31-3_31",0.135175424307375,0.509275047512556,-0.36155553872872,0.167058832203067,-0.132797150948437,0.0879171867518845,0.123110264389492,0.194420326447194,-0.0774726582365992,0.047407199907185,0.0899158458547065,-0.0946748484809186,0.138476603882475,-0.2991901055366,0.230006616948626,-0.189854794629746,-0.374286993869911,0.0589476503216601,-0.10772707866073,-0.0555482225966676,0.325093400750429,0.151553494162681,-0.162695659034595,-0.149166460645206,0.759854457255715,-0.0971144551332165,0.237278027594489,-0.0855215681860876,0.160588995089596,-0.388639048526633
"D31-3_33",-0.226189576640281,0.644580414830031,-0.289074901681151,0.113298232400861,-0.295748044816107,-0.365007975689039,-0.165767818017123,0.0162852335626092,0.229191924915736,-0.0589853834271541,0.292470340594864,0.142317965460918,0.444557238991142,-0.0911021495625959,0.251113361344458,0.0284517691189799,0.17701542049133,-0.0215059761715954,-0.0398988478861506,-0.179054963360627,-0.303515332681137,-0.17407798129493,-0.258609841310224,-0.282870393174493,0.133099578570851,0.0270571188202391,-0.109793297230081,-0.140267570670351,-0.0746193481469713,-0.0862608995444181
"D31-3_43",-0.280897593311871,0.329261534216061,-0.303287783820124,0.0943562828331791,-0.203530861273156,0.243738829455995,-0.260599076470818,0.311111004369813,-0.330925814557074,0.715286844844439,-0.0256233781645243,0.00167732089378566,-0.175606147524481,-0.668651232414583,0.245086750528036,-0.20746035870699,0.139119340419961,-0.0883109577718714,-0.0648027431464048,0.254707999559238,-0.0709222249494308,-0.0169809900742138,-0.110337951871815,0.24559956008535,-0.150662062332392,0.0572447016994902,-0.0650677402654207,0.136922568914613,0.0201797021092422,-0.0405183585360831
"D31-3_50",-0.390481031217434,0.561165622139182,-0.171180604037578,-0.0502333406155757,-0.224113935957716,-0.178541223271683,-0.181488247593386,0.0815166486693721,0.0377228763132551,0.466512347792845,0.178537460102027,0.220740197175494,0.0965816142862146,0.187307051955115,-0.348538530553501,0.157846638366422,0.0621567899087786,0.302229313873457,0.34679009683938,0.324260054905415,0.0793901933059847,0.0607227766802898,-0.109859270471343,-0.163417490689665,0.123570372534633,0.207923573288946,0.181432779073849,0.0696971272020194,-0.170466979064885,0.108115452378462
"D31-3_66",-0.736610576436422,0.718880736027095,-0.220298004742901,0.201590120767596,-0.211818767173571,-0.811315683662876,-0.117462627989335,0.215201826323099,0.322293932265961,0.151473062791409,-0.262576279901924,0.0797714885359992,-0.57228104430552,-0.212319340620123,-0.164992485664429,0.719503871927555,-0.201933083295421,0.463834512527861,-0.0171637962108541,-0.719003742702837,0.229308811679261,-0.570429508541136,0.461259241647645,0.492644114696732,0.635373178140689,0.143392370513271,-0.652791571619589,0.648236611919874,0.0333122841904504,0.419776826342475
"D31-3_68",-0.488934464676158,0.63056072635214,-0.365591707305625,0.15891689962765,-0.377113470309994,-0.0237044685889705,0.148388454281235,0.532523496483042,0.225611123516972,0.188771315008001,0.154762884790955,0.258416987687696,-0.28792018649133,0.0535997951925561,-0.147226665574227,-0.31488158535585,-0.0514330541654939,0.168923146516736,-0.0885105264747991,-0.0739244283321085,-0.0801680724626734,0.0700727358364687,0.309811212313752,-0.0282397033556262,-0.231124143683384,0.0638793556791618,0.10889838193962,0.00296747060821568,-0.00344284169137708,0.0978864851532623
"D31-3_75",-0.247554713491995,0.648904153582695,-0.285444685961155,0.208951973134014,-0.267481190567078,-0.0519236524562229,0.0654642052453121,0.265712727748034,0.220987757073892,0.181370330976479,-0.10929876395457,0.123419531907033,0.207433955127482,-0.212087952145352,-0.096091837632087,-0.108303176854331,-0.0118279370272334,0.236717957273266,0.116915360874109,-0.179784962851043,0.00229782964460294,-0.319725608226634,-0.09504053406423,-0.147491607074105,0.389377417470904,0.65305000028728,-0.196253983303435,-0.1055003119578,0.24154491514207,-0.180559044304282
"D31-3_80",0.114505784422787,0.540817247649266,-0.127245991094513,0.674249349816272,-0.0961030501163311,-1.0416911934429,0.0058834085895383,0.0434612074336653,0.070589667499729,0.0864888316273351,-0.367953031221097,-1.13077025249425,-0.820647470895321,-0.266522741144751,0.533026956046921,0.792077768181854,-0.280783559976778,0.00314814596060075,0.165820317006416,-0.228280351757231,0.268002786157321,0.187115508439367,0.488033518504434,-0.097480885033436,0.0737732882400104,-0.307673924606517,-0.505650040670667,0.169750859649206,0.0143429772946496,-0.16865636016954
"D31-3_83",-0.276350860916364,0.674512395052551,-0.273902380975037,0.0883288927138258,-0.518323642328977,-0.418035589875097,0.0125271579494531,0.17996275552857,-0.113267084360051,0.241126690576672,-0.0294705005197774,0.119512583136039,-0.134882310862887,-0.253740480568519,0.013371453150336,-0.0685296024024161,0.0820260311722182,0.0119140837207271,-0.139355066815478,0.114935187280811,0.130444226143775,0.0314644153462798,0.0833865480944577,-0.0358396842717641,-0.0174314289425294,0.206546712576861,-0.0589023155166803,-0.0135099300473361,0.0506551291131983,-0.0465575203896426
"D31-3_87",-0.33749085259168,0.734358549824231,-0.349456561527905,0.080154304981599,-0.356409345095281,-0.206422643204959,-0.25243108938873,-0.00960759040741881,0.0123291227210134,-0.0354843754217371,0.0248794077801933,0.216534930280606,-0.0409504445394341,-0.0943430803954452,-0.0727380103179272,-0.349097982003064,0.274462227870923,0.123730926825867,0.00423341106754808,0.141790144031382,0.0445136317665881,-0.212362484649948,-0.0212699037919306,-0.121806314103963,0.27656993911894,0.222090043368213,0.0642789782444568,0.212490659690675,-0.206689559198401,0.204626247097537
"D31-3_92",-0.453563435511412,0.624431898316599,-0.110059177573836,0.126650040230496,-0.0508092303125393,-1.09023281254075,-0.377352967809888,-0.62223358868843,0.377408534705434,-0.311283458170424,-1.13267060655513,-0.0352373957835027,-0.251255685593901,-0.040900248042761,-0.0485833504344622,0.696720207692773,-0.435257423114655,0.569431352310089,0.269704317992059,-0.163951615323848,0.326699330083876,-0.0802184530996758,0.338813682884062,-0.156932426945433,0.443092100655647,0.288802008713977,-0.0642216163416837,-0.151591696750134,0.0220305068973799,0.219827836479949
"D31-4_10",-0.481375493932596,0.501069469901735,-0.246088901841522,-0.0453219336957413,-0.208402660147782,-0.0555925492330398,-0.121115512106175,0.567229840587022,-0.093628861921156,0.115585920276234,-0.0745084560699516,0.266336165575933,-0.204588987809813,0.240416195625704,-0.0292086134998591,-0.234390808666014,-0.0307790153565702,0.348896953673289,0.374817748402627,-0.221423894114599,-0.038270299703405,0.133118575257215,0.0933430649120884,-0.0507787881569796,0.0904201518395581,0.289866620340602,-0.06874566777467,0.108027396948138,0.202055391474163,-0.041822772390437
"D31-4_12",0.00398345407257569,0.602160353528273,-0.212777606390661,0.0887891454398231,-0.188597411447983,0.147004498076867,0.168401841700946,0.454155617629397,0.0346285432130706,0.668264678787852,0.0359115701491433,0.0870449053238478,-0.196599698774824,-0.206052722184617,-0.135526060489389,-0.262580360416225,-0.0973895866510839,-0.136627148577599,-0.0702785309567893,0.177860145710422,0.153592476434657,0.255683096657133,-0.364857790179314,0.0458707732063071,0.0908717229524747,0.067732282323352,-0.12727569817958,0.0993480101927389,0.0544748955630325,0.176225725003185
"D31-4_17",-0.501104402101888,0.544892720727425,-0.347859248438985,-0.0829062310494462,-0.201418313971354,-0.019499252954567,-0.320326558943728,0.0245773493420724,-0.433151174614038,-0.0194978656753923,0.298258747936341,0.248294789541508,0.0177034639943194,-0.0974797096662177,-0.0214510318814804,-0.0438948414605626,-0.000639764778193262,-0.416975616109199,-0.212491902969169,-0.298859989326053,0.0663252637938653,-0.453169164103721,0.0088915016584036,-0.138152570081712,0.161414356414674,0.112680500322783,-0.333176110119404,-0.0740097874198199,-0.0146284131694488,-0.0438740759848313
"D31-4_19",-0.429700478467603,0.496683674705413,-0.213384501755843,0.0601508102605044,-0.126293390975317,-0.0917571260998768,0.262056195200101,0.614940078742996,0.14286624295747,-0.314235893690474,0.0552179913150949,0.338486644330969,-0.18153753274603,0.596933043549921,-0.208838662258566,-0.40201445711299,-0.0289393164153539,0.609335772291803,0.284884818139298,-0.191795553122949,-0.152502799406546,0.212325495634765,0.182978297464936,-0.270245904135053,0.194290312410501,-0.015730054876756,-0.116851118985627,-0.0372409778071296,0.351715179981684,-0.0115949120864604
"D31-4_21",-0.521638473949717,0.596295588477799,-0.341320407511031,0.112650030525206,-0.273862711804421,-0.36514142851199,-0.104041931696399,-0.0973236909049973,-0.135484750655165,-0.514025099432057,-0.00664279469402058,0.129269097734773,-0.108393355753861,-0.360667119826209,0.121652002818265,-0.178825975985707,-0.398987996557379,-0.0402910020697395,0.123726790366826,-0.130771538588493,-0.0581603750537054,-0.173064605115577,0.00857175742052073,-0.044756053749582,0.36816191856714,0.438123652216597,-0.125708058500074,0.0657609274947799,-0.281504193009507,0.209176998932463
"D31-4_25",-0.266374297848464,0.507533655680963,-0.338469985823684,0.179199128455978,-0.434938912249267,-0.112672606356054,-0.404951098273218,0.499398148459063,-0.329360653541467,-0.265483908528829,0.0110967540335075,0.279543362386204,-0.355829272208171,-0.793408855686913,0.390711125944822,-0.28650546785217,-0.140538755727373,0.210277429387754,0.464359203602318,0.34372732235318,-0.129066364873544,0.12825223725552,0.127227628519007,0.29780920332764,0.00690242432630704,0.106752108422911,-0.00215600908549328,0.843288399605789,0.370287449965481,0.698860507324848
"D31-4_34",-0.503008047019034,0.579185106911447,-0.290733538302195,-0.0800687088654272,-0.241789211549992,-0.360226574178302,-0.296190008444672,0.0377967482447633,-0.287500307952601,-0.17603233478854,-0.122922290214178,0.0842059498770007,-0.384900062357084,0.202782545360403,0.122409095495588,-0.0216801386807253,-0.101896521103745,0.164113700201246,-0.0904254929476894,-0.0326747387509557,0.023442621934049,-0.126717805170465,0.112955433842456,0.0677120651865734,0.189752227176149,0.246452309722635,-0.21748187432743,0.030597140982132,0.170438447912255,0.176643386159444
"D31-4_39",0.19040004075451,0.576404793433198,-0.279478263686374,0.385297408256584,-0.218671167390093,-0.378082658669469,0.184378966825498,-0.256871337313967,0.307148115393028,-0.291475527621595,-0.283137852421011,-0.0570498169559762,0.330497181969736,0.121814254095269,0.28137743009753,-0.123681845384076,0.393901277303656,-0.319232281765573,-0.0821131723402096,0.630707142519254,-0.266743109053419,0.261647722685988,-0.215944061294374,-0.0760174825203042,-0.0601627572147882,-0.0127966399037639,0.406639678970579,-0.0975072814533092,-0.302847136119188,0.0496509592271409
"D31-4_44",-0.138166449663978,0.699222569117678,-0.214772238680131,0.429443653135111,-0.194971706066177,-0.787670264513936,0.0213982834979112,-0.107871581412576,-0.233865900993382,-0.162425888205631,-0.411252341554752,-0.48333935200821,-0.144118367765765,-0.328425290829112,0.252301256202785,0.291623396573385,0.128591865380603,-0.172229143149537,0.212177507579265,-0.0923996705190512,0.0336740120586486,0.145892960681875,0.275710892903545,-0.106039977028786,0.288447725643207,-0.0392441936677865,-0.207033199523211,0.0734380334267868,0.102209172217499,-0.224459630358675
"D31-4_45",-0.392450467206037,0.644537193766197,-0.35699782393541,0.148910156528568,-0.224929524564946,0.0154246782089575,-0.294213694991908,0.246942712474307,-0.128594608072155,0.141122922220259,-0.132959656003301,0.105798327537554,-0.0154734618172384,-0.21818625913578,-0.0491816398909962,-0.207397415009453,-0.265979981350278,-0.121699547023732,-0.300229664767847,-0.0503222377581532,0.124624586412093,-0.117366063389131,0.118904606086017,0.1073351685079,-0.158581161909903,0.24625616792224,-0.0785442295640422,0.348834420126096,0.105397879056849,0.212628990893823
